"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"2000-12-28 17:51:00","monument valley","ut","us","other","20.0","20 sec.","Adult male driving in a remote area of Monument Valley&#44 southeastern UT&#44 observed a star-sized blue-white light describing a path with","2001-02-18 00:00:00","37.004245","-110.173478"
"2008-09-10 14:00:00","portland","or","us","cylinder","900.0","15 min","gold cylindrical object with red top and bottom. Tumbles head over head at high altitiude.","2009-01-10 00:00:00","45.5236111","-122.675"
"2012-10-07 20:10:00","vista","ca","us","triangle","4.0","4 seconds","I was out on my porch that faces south. Wind 1-2 mph from east&#44 scattered puffball clouds. Night sky Illuminated by city lights. I saw","2012-10-30 00:00:00","33.2","-117.2416667"
"2005-06-13 20:34:00","seattle/tacoma (between)","wa","us","unknown","240.0","4 minutes","Shiny distant metallic silver object through binoculars at sunset...Associated with a rising black balloon-like object.","2005-06-20 00:00:00","47.44443","-122.300497"
"2011-09-02 22:15:00","matlock","wa","us","light","1200.0","20m","Single light&#44 made abrupt movement and disappeared.","2011-10-10 00:00:00","47.2380556","-123.4066667"
"1996-03-15 03:00:00","san felipe (driving south to) (mexico)","","ve","diamond","900.0","15 min.","While traveling to San Felipe for a fishing trip Three Immigration Inspectors and myself a Customs Inspector spotted a &quot;diamond&quot; to the","2002-11-20 00:00:00","10.340556","-68.736944"
"2008-12-31 00:00:00","el cajon","ca","us","unknown","300.0","5 minutes","http://www.youtube.com/watch?v=NkXK__OA2ho     link to my video","2009-01-10 00:00:00","32.7947222","-116.9616667"
"1974-09-15 03:00:00","chico","ca","us","chevron","300.0","5 mn","in 1974&#44 I saw a white triangular object moveing low and slow over orchards and fields north of chico CA","2003-11-26 00:00:00","39.7286111","-121.8363889"
"2013-03-29 20:00:00","gainsvile","fl","us","fireball","900.0","15 minutes","8 large low flying fire balls seen flying single file over head and gathering together to form a symbol.","2013-05-15 00:00:00","29.651634","-82.324826"
"2013-11-05 17:00:00","springfield","la","us","circle","15.0","15 seconds","Ufo over springfield La.","2013-11-11 00:00:00","30.4288889","-90.5486111"
"2012-01-06 09:15:00","taylor","mi","us","fireball","120.0","2min","Red fiery object witnessed by 3 adults.","2012-01-12 00:00:00","42.2408333","-83.2697222"
"1999-07-10 22:45:00","newberg","or","us","circle","2400.0","40 min","Bright red object&#44 moved alittle than stayed stationary until it fizzled out. Was it Baloon with flare? Red Sun? Meteorite coming towar","1999-07-14 00:00:00","45.3002778","-122.9719444"
"2006-04-23 11:45:00","bluefield","wv","us","fireball","40.0","40 seconds","AS MY WIFE AND I WERE COMING BACK FROM MY FAMILIES HOUSE IN MCDOWELL COUNTY&#44 WE TOOK THE EXIT TO GO TO OUR HOUSE IN THE CITY OF PRINCET","2006-05-15 00:00:00","37.2697222","-81.2225"
"1977-07-25 20:00:00","danbury","ct","us","disk","300.0","5 minutes","Close up sighting of UFO saucer over house at about 100 feet altitude.","2012-01-12 00:00:00","41.3947222","-73.4544444"
"2011-01-15 22:43:00","burnsville","mn","us","oval","5.0","5 seconds","very fast.","2011-01-31 00:00:00","44.7677778","-93.2775"
"1999-10-03 21:45:00","salem","or","us","flash","2.0","2 seconds","saw something out of the corner of my eye turend in time to see 2 flashes","1999-10-19 00:00:00","44.9430556","-123.0338889"
"2012-12-19 21:30:00","nicholson","ga","us","circle","10.0","10 seconds","Round outline&#44 lights completely around it&#44 going East&#44 low&#44 load&#44 and slow.","2012-12-21 00:00:00","34.1138889","-83.4316667"
"2000-05-20 21:50:00","yukon (canada)","yk","ca","circle","180.0","2 -3 minutes","My husband and I was walking outside and we looked up to stargaze&#44 and we noticed a yellowish-glowing light moving out of the Northwest","2000-06-21 00:00:00","64.282327","-135.0"
"1999-11-06 11:43:00","allentown","pa","us","disk","300.0","5 minutes","We were sitting in a car and looking up at a singal engine plane. Suddenly a small disc craft went flying past it. It was very close to","1999-11-17 00:00:00","40.6083333","-75.4905556"
"2002-10-14 19:05:00","medford","or","us","light","300.0","5 min.","The hovering spotlight simply went out and disappeared completely","2003-02-05 00:00:00","42.3266667","-122.8744444"
"2009-12-01 18:45:00","salem","mo","us","fireball","2.0","2 sec","three orange fireballs","2009-12-12 00:00:00","37.6455556","-91.5358333"
"1995-08-12 17:00:00","interstate 10","fl","us","circle","2.0","seconds","4 females camped out on pensacola beach. played in water all the next day and left beach right at sunset. got on interstate 10 going we","1999-01-28 00:00:00","30.530779","-84.551303"
"2005-09-08 14:00:00","morehead","ky","us","circle","300.0","5 min","Metallic&#44 circular object seen in daytime sky","2005-10-11 00:00:00","38.1838889","-83.4327778"
"2010-11-02 21:00:00","olathe","ks","us","light","60.0","1 min","bonfire ufo in the sky","2010-11-21 00:00:00","38.8813889","-94.8188889"
"2008-12-29 00:30:00","greeley","co","us","triangle","180.0","less than 3 minutes.","Dark triangular form appeared&#44 flew at a steady pace a few blocks over the treeline in Greeley&#44 Colorado and then dissapeared.","2009-01-10 00:00:00","40.4233333","-104.7086111"
"2011-06-02 22:00:00","seabeck","wa","us","light","60.0","1 minute","Video of bright light in sky near bangor sub base.","2011-06-12 00:00:00","47.6397222","-122.8272222"
"2012-11-03 18:29:00","hood river","or","us","other","10.0","10 seconds","Fast bright white streak","2012-11-04 00:00:00","45.7055556","-121.5202778"
"2013-03-19 08:00:00","cedar hill","tx","us","formation","120.0","few minutes","Group of 5 independently moving craft.","2013-05-15 00:00:00","32.5883333","-96.9558333"
"2007-03-15 02:00:00","casa grande","az","us","other","45.0","45 seconds","Distortion crosses starlit skies.","2007-04-27 00:00:00","32.8794444","-111.7566667"
"2007-01-18 18:30:00","bovey","mn","us","light","240.0","4 minutes","Red light paces military jet over Minnesota","2014-02-07 00:00:00","47.2955556","-93.4186111"
"2008-01-21 08:00:00","ashton","wv","us","sphere","180.0","3 minutes","2 UFOs in rural WV town moving in motions impossible by normal aircraft.","2008-02-14 00:00:00","38.6241667","-82.1647222"
"2000-12-23 06:50:00","three rivers (canada)","pq","ca","egg","5.0","5 sec","Red object with trailing red tail travelling at extreme velocity slows and changes color","2001-01-03 00:00:00","46.35","-72.55"
"1998-06-15 22:34:00","healdsburg (due s of)","ca","us","fireball","2.0","2 sec","a green fireball wi blueish tints- disappearing   above the horizon-15 degrees(?)        burned up out (?)","2002-11-20 00:00:00","38.6105556","-122.8680556"
"2014-01-18 23:00:00","pawtucket","ri","us","triangle","180.0","3 minutes","Saw a triangle ufo hovering over the the street. Started to come straight towards us and then took a sharp turn to the right and flew a","2014-01-24 00:00:00","41.8786111","-71.3830556"
"2012-08-28 20:58:00","dallas","tx","us","other","12.0","12 seconds","Two greenish-yellow lights connected by an undulating fog at a high speed and no sound.","2012-09-24 00:00:00","32.7833333","-96.8"
"2004-05-07 10:25:00","north lauderdale","fl","us","oval","600.0","10 minutes","Oval-like shape object  approx 10:25pm &#44 row of blinking lights&#44 lights alternated blue and red&#44 while object ismaking a humming sound","2004-05-10 00:00:00","26.2169444","-80.2261111"
"2005-06-06 02:00:00","new york city (bronx)","ny","us","disk","360.0","6 minutes","I WAS GONA TAKE VIDEO OF A CAR THAT I WAS GONA PUT FOR SALE ONLINE FROM THE FIRE ESCAPE AND I SAW WHAT LOOKED LIKE A BIRD SOME PEOPLE W","2005-06-20 00:00:00","40.7141667","-74.0063889"
"2011-07-31 00:00:00","rockaway beach","or","us","chevron","15.0","15 seconds","Saw a flying object&#44 seemingly orbiting earth&#44 when there was a burst of light/energy and the craft sped off at an unimaginable speed.","2013-05-15 00:00:00","45.6136111","-123.9416667"
"2013-05-24 16:15:00","eagan","mn","us","other","600.0","10 minutes","White luminous eyelet shaped craft hovered silently above a shopping mall.","2013-06-02 00:00:00","44.8041667","-93.1666667"
"1996-07-10 02:30:00","cumming","ga","us","rectangle","45.0","35-45 seconds","It was holding me down wth enormous strength i had t roll wildly to break loose and it dissappeared&#33","2001-10-12 00:00:00","34.2072222","-84.1402778"
"2007-06-12 23:30:00","walla walla","wa","us","formation","360.0","6 min.","Multiple Red/Orange lights in the sky moving around in seemingly random patterns.","2008-03-31 00:00:00","46.0647222","-118.3419444"
"1999-07-18 01:00:00","malta","ny","us","light","2.0","2 seconds","fast moving white light","1999-08-10 00:00:00","42.9711111","-73.7930556"
"2005-07-15 22:00:00","porter","me","us","light","300.0","5 min","Friend was laying in the back of his truck. He said look i sea a plane&#44 and pointed at it.My father said that can&#39t be a plane because","2005-09-02 00:00:00","43.7958333","-70.9330556"
"2012-06-23 23:00:00","wrightsville beach","nc","us","changing","1800.0","25-30 minutes","multiple objects blinking different colors over ocean and 3 bright white lights scanning beach at ground level","2012-07-04 00:00:00","34.2083333","-77.7966667"
"2005-07-03 22:00:00","casa grande","az","us","triangle","2400.0","40min","on the 3rd of july at around 10pm I was in the desert about 3 miles south of exit 200 on i 10 &amp;i8 outside of Casagrande AZ.I was lookin","2005-07-13 00:00:00","32.8794444","-111.7566667"
"2005-03-16 22:32:00","port royal","pa","us","light","1800.0","30 minutes","glowing human shaped figures sighted in wooded area.","2005-05-11 00:00:00","40.5333333","-77.3858333"
"2007-02-10 08:30:00","peoria","il","us","light","1800.0","30 min.","glowing light in sky","2007-02-24 00:00:00","40.6936111","-89.5888889"
"1996-04-11 13:00:00","memphis","tn","us","","1800.0","30 min.","Auto mechanics rept. bizarre red light that streak around shop&#44 &quot;like laser.&quot;  Appears to come down out of sky; no other people nearby.","1999-11-02 00:00:00","35.1494444","-90.0488889"
"2006-03-29 21:19:00","kokomo","in","us","light","1200.0","20 min","multiple occurrence of bright points of light separating into 3&#39s","2006-05-15 00:00:00","40.4863889","-86.1336111"
"2012-06-17 20:00:00","dearborn heights","mi","us","disk","240.0","4 minutes","saucer shape&#44shinny 3/4 size of a 737.and still light out.","2012-07-04 00:00:00","42.3369444","-83.2733333"
"2007-08-10 19:05:00","accrington (uk/england)","","gb","triangle","40.0","40 secs","Unknown object / 3 lights&#44 camouflaged when motionless against a clear night sky.","2011-08-21 00:00:00","53.766667","-2.35"
"2013-07-20 00:05:00","livingston","va","us","rectangle","9.0","0:09","Loud humming sound&#44 flight level 10 or lower with two white lights seperated on either side (connect the dots would make a rectangle).","2013-07-22 00:00:00","38.213913","-77.69942"
"2012-07-08 22:15:00","woodbridge","va","us","diamond","180.0","3 minutes","They were glowing and moving","2012-08-05 00:00:00","38.6580556","-77.25"
"2002-06-05 22:10:00","browning","mt","us","fireball","4.0","4seconds","just got done watching the nba finals game one&#44 i was walking out the door to my friends house when i looked to the east and half way u","2002-06-12 00:00:00","48.5569444","-113.0125"
"1999-08-12 00:00:00","natal province (s. africa&#44 east coast)","","za","disk","1200.0","20 mins","saw bright disc in sky which performed manouvers","2002-11-20 00:00:00","-28.530554","30.895824"
"2013-08-15 21:30:00","maryville","tn","us","unknown","120.0","2 minutes","Saw a large mass moving sporadically with white and red (inconsistent) blinking lights and a humming sounds in waves.","2013-08-30 00:00:00","35.7563889","-83.9705556"
"2004-06-26 22:45:00","granville summit","pa","us","light","5.0","5 seconds","Three silent orange streaks&#44 two in front&#44 one behind traveling at a high rate of speed in the same path.","2004-07-08 00:00:00","41.7177778","-76.7794444"
"2003-08-28 23:30:00","hollywood","ca","us","triangle","60.0","1min &amp; a half","On Thursday Aug 28 at or about 11:30 pm as my Mom and I were driving on the 101 fwy north between the Rampart and Silverlake blvd.We su","2003-09-04 00:00:00","34.0983333","-118.3258333"
"2008-04-21 21:45:00","lorain","oh","us","changing","1200.0","20 min","I was behind my house&#44 having a cigarette on the patio around our pool. I casually looked in the sky as I normally do&#44 and noticed a ve","2008-06-12 00:00:00","41.4527778","-82.1825"
"2001-03-25 22:00:00","dutzow","mo","us","other","3600.0","at least 1 hour","Unusual movement pattern of bright light with  an aura at times.","2001-04-01 00:00:00","38.6055556","-90.9944444"
"2005-01-12 19:30:00","greenfield","ma","us","triangle","180.0","2 - 3minites","Large wedged shaped object&#44 with two large bright lights&#44 and no noise.","2005-04-16 00:00:00","42.5875","-72.6"
"2007-02-15 11:15:00","kernersville","nc","us","cylinder","120.0","2.00 mins.","My wife and I were traveling on I-40 the day after valentines when we noticed what we thought was an airplane moving so slowly that it","2007-04-27 00:00:00","36.1197222","-80.0738889"
"2007-08-08 02:20:00","salt lake city","ut","us","light","2400.0","40 minutes","stationary red and blue flashing lights in eastern Salt Lake City sky","2007-08-14 00:00:00","40.7608333","-111.8902778"
"2012-10-20 19:45:00","eau claire","wi","us","fireball","300.0","5 minutes","Three groups &#44 each between 5 and 10 objects moved across the sky and disappeared low in sky-Another group appearing shortly after.","2012-10-30 00:00:00","44.8113889","-91.4983333"
"2010-05-19 21:15:00","waynesboro","pa","us","light","2700.0","45 minutes","Very large and bright low hanging light in the sky&#44 lasted for about 45 minutes before it dissapeared.","2010-06-03 00:00:00","39.7558333","-77.5780556"
"2001-11-19 23:45:00","maplewood","mn","us","other","10.0","7-10 seconds","5 Bronze colored&#44 elliptical shaped objects in (<) formation&#44 travelling really fast from NW to SE on clear night.","2001-11-20 00:00:00","44.9530556","-92.995"
"1956-12-01 23:00:00","columbus","oh","us","formation","240.0","3-4 minutes","A &quot;V&quot;  shape set of lights either on one large&#44 silent aircraft&#44 or 5 different aircraft flying in formation. No noise heard.","2013-07-03 00:00:00","39.9611111","-82.9988889"
"2009-11-24 23:02:00","canoga park","ca","us","other","40.0","30-40 secs","Three lights in Thousand","2009-12-12 00:00:00","34.2011111","-118.5972222"
"1998-10-18 04:30:00","bettendorf","ia","us","sphere","420.0","5-7 min.","SOFT BALL SIZE FLOATING BALL OF LIGHT.  APPEARED TO BE UNDER SOME TYPE OF CONTROL.","1998-11-01 00:00:00","41.5244444","-90.5155556"
"1994-01-17 05:00:00","los angeles","ca","us","fireball","2.0","few seconds","Fire ball after northidge quake .","2013-12-23 00:00:00","34.0522222","-118.2427778"
"2005-09-21 22:39:00","moundsville","wv","us","other","300.0","approx 5 mins","Bright then fade","2005-10-11 00:00:00","39.9202778","-80.7433333"
"2011-09-17 23:59:00","montevrain (france)","","fr","circle","720.0","10-12 min","Definitely not conventional aircraft","2011-10-10 00:00:00","48.874927","2.745977"
"2004-04-28 22:45:00","english bay&#44 vancouver (canada)","bc","ca","other","600.0","10 minutes&#44 plus","HBCCUFO CANADIAN REPORT:  Three Objects.","2004-05-04 00:00:00","49.287181","-123.161439"
"2012-04-23 21:50:00","rio rancho","nm","us","light","60.0","1 minute","At 9:50 PM i was heading home from a park near Riverview Drive. As I was leaving the park&#44 turning West&#44 I noticed a red light in the W","2012-05-13 00:00:00","35.2333333","-106.6638889"
"2000-05-07 08:00:00","laguna beach","ca","us","disk","3600.0","1 hour","I usually jog around Laguna Beach in the morning&#44 when all of a sudden I noticed a blinding blue light. As it came closer I noticed it","2000-05-11 00:00:00","33.5422222","-117.7822222"
"1976-08-15 18:00:00","birmingham","al","us","disk","300.0","5 minutes","I HEARD YELLING AT THE APARTMENT BELOW US&#44 SAYING &quot;LOOK &#33&#44 LOOK &#33&quot; I WENT TO THE LIVING ROOM WINDOW AND PULLED BACK THE DRAPES AND SAW","2003-06-03 00:00:00","33.5205556","-86.8025"
"1974-06-01 00:00:00","peebles","oh","us","circle","300.0","5 min.","the object&#44 made no sound&#44 and changed from a big &#44 bright&#44 light to a small green light and moved very fast&#44&#44&#44&#44","2001-08-05 00:00:00","38.9488889","-83.4058333"
"1998-08-26 22:00:00","mariposa","ca","us","fireball","5.0","5 seconds","Observed a light behind a tree that was bright white&#44 then it took off and as it did&#44 it turned brillaint green","1998-11-01 00:00:00","37.485","-119.9652778"
"1999-09-08 22:00:00","albany","or","us","triangle","15.0","appox 10-15 sec","The craft was flying at approx. 200 feet with no lights on.  It had no sound at all and we were able to see it clearly.  It appeared to","1999-09-12 00:00:00","44.6366667","-123.1047222"
"2010-12-01 17:30:00","bakersfield","ca","us","other","3600.0","1 hour","A boomerang hovers in the sky over Bakersfield","2011-01-05 00:00:00","35.3733333","-119.0177778"
"1999-12-26 18:12:00","vancouver","wa","us","unknown","15.0","10 - 15 seconds","Fast flying lighted object from North to South&#44 lights dimmed&#44 then went out and object was then not perceivable.","2000-01-07 00:00:00","45.6388889","-122.6602778"
"2013-09-28 22:50:00","sewanee","tn","us","light","900.0","15 minutes","Three amber lights moving up and down at the tree line.","2013-09-30 00:00:00","35.2030556","-85.9211111"
"2013-02-10 08:45:00","pacoima","ca","us","circle","600.0","10 minutes","Pulsating circular object","2013-02-18 00:00:00","34.2625","-118.4261111"
"2006-02-12 19:30:00","kingston upon hull (uk/england)","","gb","unknown","30.0","30 sec","((HOAX)) RAF CHASES SINGLE RED LIGHT","2006-05-15 00:00:00","53.716667","-0.333333"
"2013-09-18 21:00:00","montreal (canada)","qc","ca","light","10800.0","3 hours","Strange lights in the sky over Montreal QC Canada.","2013-09-30 00:00:00","45.5","-73.583333"
"2010-10-23 22:30:00","sugar hill (?)","ga","us","circle","120.0","2 minutes","Circular object  floated across sky was not balloon&#44 plane&#44 kite and was silent&#44 changed shape&#44 and color.","2010-11-21 00:00:00","34.1063889","-84.0336111"
"2002-08-17 01:06:00","salt lake city","ut","us","fireball","6.0","6 seconds","Fireball across the top of the wasatch Mountains in Salt Lake City&#44Utah USA","2003-03-21 00:00:00","40.7608333","-111.8902778"
"2013-10-03 05:30:00","rex","ga","us","circle","900.0","15 minutes","Hovering craft near Rex Georgia.","2013-10-03 00:00:00","33.5919444","-84.27"
"2006-01-24 02:30:00","willow creek","ca","us","light","120.0","2 minutes","Bright light into the bedroom window woke us up.","2007-02-01 00:00:00","40.9397222","-123.6302778"
"2000-08-04 22:04:00","shoreline","wa","us","light","35.0","35sec","a bright light in the south-western sky","2000-08-05 00:00:00","47.7558333","-122.3402778"
"2004-10-13 00:00:00","white hall","ar","us","triangle","300.0","5 minutes","ufo spoted near chemical weapons disposal base .","2004-10-27 00:00:00","34.2738889","-92.0908333"
"2009-02-05 21:23:00","spearsville","la","us","triangle","360.0","about 6 minutes","3 slowly moving objects in a triangle form.","2009-03-19 00:00:00","32.9358333","-92.605"
"2010-07-28 15:00:00","cumming","ga","us","triangle","60.0","1 minute","Triangular craft with lighted sphere bottom hoovering near home in cumming&#44 ga 7-28-10","2010-08-24 00:00:00","34.2072222","-84.1402778"
"2007-08-03 05:00:00","la porte","tx","us","light","60.0","1 minute","The object moved very swiftly in a zig-zag pattern and then split into two seperate orbs right before my eyes","2007-08-07 00:00:00","29.6655556","-95.0191667"
"2003-08-07 23:30:00","houston (canada)","bc","ca","flash","1.0","1 second","HBCCUFO CANADIAN REPORT:  Bright white and blue flashes. (Lightening)","2003-08-28 00:00:00","54.4","-126.65"
"1970-01-05 22:00:00","candia","nh","us","light","60.0","1 minute","I was taking a late night walk on a cold calm January night. I passed between a barn and house following an old tote road used by snowm","2006-10-30 00:00:00","43.0777778","-71.2772222"
"2004-10-13 06:20:00","new haven","ct","us","unknown","540.0","9 minutes","strange light in the AM sky New Haven&#44 CT","2004-10-27 00:00:00","41.3080556","-72.9286111"
"2013-07-11 23:40:00","pt. angeles","wa","us","","300.0","5 minutes","At approximately 11 50 pm my husband and I heard helicopters flying overhead. They were flying low to the ground. They were chasing an","2013-07-14 00:00:00","48.118146","-123.430741"
"2009-01-01 00:15:00","san diego","ca","us","circle","900.0","15 minutes","Single red object stationary in sky in San Diego on New Year&#39s Eve 2008.","2009-01-10 00:00:00","32.7152778","-117.1563889"
"2000-10-25 00:00:00","munhall","pa","us","light","120.0","2minutes","A friend of mine and i were standing in our friends front yard having a cigarette.  I looked up and seen a orange colored ball moving f","2006-05-15 00:00:00","40.3922222","-79.9002778"
"2010-11-02 19:18:00","rutland","vt","us","fireball","180.0","3 minutes","extremly low in the sky streaking horizontally leaving a long trail behind itself and eventually exploding.","2010-11-21 00:00:00","43.6105556","-72.9730556"
"1998-12-06 23:58:00","orange (w/b sr-22&#44 garden grove fwy&#44 @ main st.)","ca","us","fireball","1.0","< 1 second","While driving on the freeway at 2358 hours on a Sunday night&#44 I observed a green fireball with an orange tail shoot straight down.","1999-05-24 00:00:00","33.7877778","-117.8522222"
"1981-07-01 22:00:00","indian springs","nv","us","light","2700.0","45 min.","LIGHTS IN THE SKY NORTH OF INDIAN SPRINGS","1999-05-24 00:00:00","36.5697222","-115.6697222"
"2007-09-17 17:00:00","greeneville","tn","us","light","216.0","3:36","STRANGE LIGHTS","2008-08-12 00:00:00","36.1630556","-82.8311111"
"2012-02-13 19:00:00","surrey (canada)","bc","ca","sphere","4.0","4 seconds","An object was following a single engine plane and split into multiple objects and disappeared.","2012-05-13 00:00:00","49.13635335","-122.8213433"
"2003-03-07 00:15:00","columbus (140 mi ese of)","oh","us","triangle","15.0","15s","Bright lights in triangular pattern &#39hang&#39 in sky&#44 then accelerate and fade from view.","2003-03-11 00:00:00","39.9611111","-82.9988889"
"1999-10-15 20:30:00","ellis","ks","us","oval","480.0","5-8 minutes","UFO shased off by fighter jets","2004-01-17 00:00:00","38.9380556","-99.5602778"
"2008-08-02 21:30:00","deltona","fl","us","fireball","180.0","3 minutes","Orange flickering fireball","2008-08-12 00:00:00","28.9002778","-81.2638889"
"2003-11-07 22:00:00","tulsa","ok","us","formation","900.0","15 minutes plus","Hundreds of glowing white objects in dozens of formations silently traveled for 15-20 minutes over Tulsa&#44 Ok.&#44 10/31/03 or 11/7/03.","2003-11-26 00:00:00","36.1538889","-95.9925"
"2010-09-06 21:46:00","goodland","ks","us","sphere","10.0","10 sec","Green orb that seemed to fall in slow motion.","2010-11-21 00:00:00","39.3508333","-101.7097222"
"2013-08-10 21:34:00","holden beach","nc","us","disk","20.0","20 seconds","Bright orange saucer seen flying over Holden Beach&#44 NC.","2013-08-30 00:00:00","33.9133333","-78.3041667"
"2003-02-22 22:00:00","camp verde","az","us","unknown","3600.0","1 hour","as a crop circle in the sky","2006-02-14 00:00:00","34.5636111","-111.8536111"
"2006-08-18 15:30:00","north bergen","nj","us","disk","720.0","12 minutes","It was about 3 20 in the afteroon my back yard in my stairing at the sky watching the planes fly by&#44 When I notice a star flashing  whi","2006-10-30 00:00:00","40.8041667","-74.0125"
"2007-03-06 19:00:00","nesquehoning","pa","us","circle","3600.0","1hr","Object hovered over our barn white lights did not blink&#44white antena moved back and forth&#44with green light at tip.","2007-03-08 00:00:00","40.8644444","-75.8113889"
"2004-07-15 07:00:00","atlanta","ga","us","oval","6.0","6 seconds","Sighting during Atlanta morning rush hour","2008-03-04 00:00:00","33.7488889","-84.3880556"
"2001-06-27 17:30:00","kennewick","wa","us","other","300.0","five minutes","Six cloverleaf shaped craft seen exiting a thunderstorm moving south at a high rate of speed","2001-08-05 00:00:00","46.2113889","-119.1361111"
"2011-06-11 22:30:00","wheeling","wv","us","light","300.0","5 minutes","8 yellow lights floating over horizon","2011-06-12 00:00:00","40.0638889","-80.7211111"
"2006-09-11 22:00:00","nodaway county (sw ia/nw mo)","mo","us","fireball","10.0","10 seconds","Green fireball in connection with Possible Abduction or Visitation.","2013-07-22 00:00:00","39.9094444","-94.9675"
"2008-04-26 11:55:00","seattle","wa","us","light","300.0","5+ minutes","Bright red orbish light hovering over Seattle bay area&#33","2008-06-12 00:00:00","47.6063889","-122.3308333"
"2013-07-04 23:30:00","port charlotte","fl","us","disk","180.0","3 minutes","I saw a flashing red circular UFO&#44 moving across the sky.  And it came to the middle and disappeared.","2013-07-05 00:00:00","26.9758333","-82.0908333"
"2013-07-05 00:10:00","port angeles","wa","us","sphere","300.0","5 minutes","12 large bright red spheres line up low in the sky and travel slowly across the Midnight sky towards Canada.","2013-07-05 00:00:00","48.1183333","-123.4294444"
"2004-07-17 21:00:00","paragon","in","us","rectangle","15.0","15 sec","It just looked strange","2004-07-25 00:00:00","39.395","-86.5625"
"2005-09-30 21:15:00","chicago","il","us","light","180.0","3 mins","several peculiar red lights flew about in a formation and appeared to climb","2006-05-15 00:00:00","41.85","-87.65"
"1986-07-15 21:30:00","elmvale (canada)","on","ca","light","1200.0","20 min.","Flew with purpose as if it were pre-programmed","2007-10-08 00:00:00","44.583333","-79.866667"
"2008-07-06 22:30:00","temecula","ca","us","sphere","3600.0","1hr 1/2","Blue Green and multi colored Orb  2 pix 1 filmclip","2008-08-12 00:00:00","33.4936111","-117.1475"
"2005-07-03 09:45:00","sunnyvale","ca","us","sphere","120.0","2 minutes","various white spheres","2005-07-05 00:00:00","37.3688889","-122.0352778"
"2001-08-18 22:30:00","columbia","mo","us","light","40.0","40 seconds","I saw three lights that dissapeared behind some trees.","2002-09-06 00:00:00","38.9516667","-92.3338889"
"2004-04-09 21:00:00","ocala","fl","us","fireball","3.0","3 seconds","at about 9 pm on Friday&#44 9 Apr&#44 2004&#44 I saw what appeared to be a bright burning object falling directly west by southwest of Ocala&#44 Fl","2004-04-27 00:00:00","29.1869444","-82.1402778"
"2007-11-02 20:15:00","discovery bay","ca","us","other","1800.0","30 minutes","Pulsating lights in a bell shape seen through binoculars near at star below Cassiopea.  ((NUFORC Note:  Possibly Sirius.  PD))","2007-11-28 00:00:00","37.9086111","-121.5991667"
"2012-01-06 21:50:00","kalispell","mt","us","rectangle","600.0","6 to 10min","Sighting of three craft over Kalispell MT&#44 in a triangle flight pattern.","2012-01-12 00:00:00","48.1958333","-114.3119444"
"2011-07-02 21:30:00","gillham","ar","us","light","360.0","6 minutes","A bright light flew east to west for about 20 seconds&#44 then turned south and faded&#44 and then came back flashing before it faded again.","2011-07-06 00:00:00","34.1691667","-94.3161111"
"2001-10-10 21:30:00","fresno","ca","us","changing","900.0","15 min. apprx","Objects were sighted driving north on Highway 5 in California&#39s central valley after night fall&#44 not far past &quot;Kettleman/Fresno&quot; exit s","2001-11-20 00:00:00","36.7477778","-119.7713889"
"2010-05-22 20:27:00","rockford","il","us","triangle","120.0","2 minutes","Transparent ship with triangular positioned lights in Rockford&#44 Illinois","2010-06-03 00:00:00","42.2711111","-89.0938889"
"2003-10-08 22:20:00","tonawanda","ny","us","other","1.0","one second","A fluorescent light blue object leaving a trail behind it&#44 traveling at a very fast speed in the clear night sky","2003-10-15 00:00:00","43.0202778","-78.8805556"
"2014-04-10 21:00:00","escondido","ca","us","rectangle","300.0","5 minutes","Photo taken of a bright light in the sky&#44 revealed two illuminated rectangular objects and three disc with lights around the diameter.","2014-04-18 00:00:00","33.1191667","-117.0855556"
"2005-11-09 03:45:00","norman","ok","us","triangle","20.0","20 seconds","Triangular shaped object with dim lights on all three sides&#44 moved silently in a southwesterly direction.","2005-12-16 00:00:00","35.2225","-97.4391667"
"2012-06-16 22:00:00","milford","ct","us","circle","300.0","5 minutes","Flaming orange figure disappears in cloudy sky fast","2012-06-20 00:00:00","41.2222222","-73.0569444"
"2000-03-21 21:00:00","duluth","mn","us","","7.0","5 - 7 seconds","Pulsating star-like object described a semi-circle around the middle star of the handle of the Big Dipper and then vanished. No object","2000-04-01 00:00:00","46.7833333","-92.1063889"
"2008-04-02 02:25:00","toronto (canada)","on","ca","unknown","2.0","few seconds","Craft traveling from east to west in Toronto","2008-04-17 00:00:00","43.666667","-79.416667"
"2004-03-11 02:31:00","hong kong (china)","","hk","sphere","780.0","13 mins","Sphere like ship seen","2004-03-17 00:00:00","22.396428","114.109497"
"2007-04-09 05:00:00","detroit","mi","us","light","30.0","30 seconds","bright comet like light streaked across the michigan sky line","2007-04-27 00:00:00","42.3313889","-83.0458333"
"1999-11-02 20:25:00","south pasadena","ca","us","circle","180.0","3 minutes","While sitting in my patio&#44 I glanced up and was amazed at an array of glowing orange spheres moving across the sky.","1999-11-09 00:00:00","34.1161111","-118.1494444"
"2006-07-28 21:00:00","mayer","az","us","light","3600.0","1 hour +","two strage aircraft possibly millitary seen over mayer","2006-10-30 00:00:00","34.3977778","-112.2355556"
